,Activation,Channels,Loss,Mae,Mse
198,relu,"[0, 3, 5, 6, 7, 9, 11, 13, 15, 19, 22, 23]",21824.359375,120.75755310058594,21824.359375
199,relu,"[5, 7, 8, 10, 11, 12, 15, 17, 18, 20, 21, 23]",14309.521484375,89.52056884765625,14309.521484375
200,relu,"[0, 4, 5, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 22, 23]",21668.654296875,124.13367462158203,21668.654296875
201,relu,"[1, 2, 4, 5, 7, 9, 11, 12, 13, 14, 17, 19, 20, 21, 23]",12758.546875,84.8028793334961,12758.546875
202,relu,"[0, 1, 3, 4, 5, 6, 7, 10, 11, 12, 15, 16, 17, 21, 22]",19347.302734375,112.46366119384766,19347.302734375
203,relu,"[3, 4, 7, 9, 10, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23]",14544.693359375,94.29232025146484,14544.693359375
204,relu,"[0, 1, 3, 5, 6, 10, 12, 13, 14, 15, 16, 17, 19, 21, 23]",12391.7763671875,79.11701965332031,12391.7763671875
205,relu,"[1, 2, 3, 5, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 21]",13747.7021484375,90.4873275756836,13747.7021484375
206,relu,"[0, 1, 2, 3, 4, 6, 7, 9, 11, 12, 14, 17, 18, 19, 20]",15497.3017578125,96.0453109741211,15497.3017578125
207,relu,"[1, 2, 3, 5, 7, 8, 12, 13, 14, 16, 18, 19, 20, 22, 23]",11410.2412109375,74.34452819824219,11410.2412109375
208,relu,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 17, 20, 21, 22]",18515.84765625,106.12566375732422,18515.84765625
209,relu,"[0, 2, 4, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22]",21886.80078125,122.73899841308594,21886.80078125
210,relu,"[0, 1, 3, 4, 6, 7, 10, 11, 13, 16, 17, 20, 21, 22, 23]",18327.494140625,105.31221008300781,18327.494140625
211,relu,"[0, 1, 3, 8, 9, 10, 12, 13, 14, 17, 18, 19, 20, 22, 23]",19855.689453125,119.03839874267578,19855.6875
212,relu,"[0, 2, 3, 4, 5, 7, 11, 12, 13, 15, 17, 19, 20, 21, 22]",17066.37109375,100.80026245117188,17066.37109375
213,relu,"[0, 2, 4, 6, 7, 10, 11, 12, 14, 16, 17, 19, 20, 21, 23]",17832.017578125,105.19377136230469,17832.017578125
214,relu,"[1, 2, 4, 5, 7, 9, 11, 12, 14, 15, 17, 19, 21, 22, 23]",11843.01171875,76.25889587402344,11843.01171875
215,relu,"[0, 1, 4, 5, 6, 7, 8, 9, 10, 13, 17, 19, 21, 22, 23]",12201.4814453125,85.83014678955078,12201.4814453125
216,relu,"[2, 3, 5, 6, 7, 8, 11, 12, 14, 16, 17, 18, 21, 22, 23]",17410.326171875,102.85374450683594,17410.32421875
217,relu,"[0, 2, 3, 5, 6, 8, 9, 10, 11, 13, 14, 15, 18, 21, 23]",16035.203125,97.21466064453125,16035.203125
218,relu,"[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19]",21386.130859375,118.46833038330078,21386.130859375
219,relu,"[0, 2, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 19, 22, 23]",21983.939453125,124.34098815917969,21983.939453125
220,relu,"[2, 3, 4, 5, 6, 7, 8, 12, 13, 14, 15, 18, 19, 22, 23]",11302.8681640625,74.57563781738281,11302.8681640625
221,relu,"[0, 1, 2, 5, 6, 7, 8, 10, 13, 16, 17, 20, 21, 22, 23]",20091.095703125,114.12863159179688,20091.095703125
222,relu,"[1, 3, 4, 6, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",21703.875,119.06682586669922,21703.875
223,relu,"[0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 16, 17, 18, 19, 22]",14307.751953125,91.96346282958984,14307.751953125
224,relu,"[0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 15, 16, 18, 19, 21]",12800.6279296875,83.39445495605469,12800.6279296875
225,relu,"[2, 3, 4, 5, 8, 9, 11, 12, 13, 16, 17, 20, 21, 22, 23]",11254.27734375,75.39375305175781,11254.27734375
226,relu,"[2, 3, 6, 8, 10, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23]",11489.822265625,77.4209213256836,11489.822265625
227,relu,"[1, 2, 3, 6, 8, 9, 10, 11, 12, 13, 14, 17, 19, 20, 21]",17564.75,103.62493133544922,17564.75
228,relu,"[0, 1, 2, 3, 4, 6, 7, 9, 13, 14, 16, 18, 20, 21, 23]",19358.55078125,119.37271881103516,19358.55078125
229,relu,"[2, 3, 4, 6, 8, 10, 12, 13, 14, 15, 17, 18, 19, 22, 23]",17292.140625,110.48031616210938,17292.140625
230,relu,"[0, 3, 4, 5, 6, 7, 9, 10, 13, 14, 17, 18, 21, 22, 23]",9449.5712890625,70.58992767333984,9449.5712890625
231,relu,"[0, 1, 2, 5, 7, 8, 9, 13, 14, 15, 18, 19, 20, 21, 23]",12795.0087890625,79.10865020751953,12795.0087890625
232,relu,"[4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 23]",12158.9814453125,85.27464294433594,12158.9814453125
233,relu,"[0, 3, 6, 7, 8, 9, 10, 11, 15, 17, 18, 19, 20, 21, 22]",13835.70703125,91.45028686523438,13835.70703125
234,relu,"[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 14, 17, 20, 21, 22]",24293.93359375,128.29017639160156,24293.93359375
235,relu,"[1, 4, 5, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20, 22, 23]",11860.2666015625,79.84414672851562,11860.2666015625
236,relu,"[0, 2, 3, 4, 5, 11, 13, 14, 15, 18, 19, 20, 21, 22, 23]",21011.255859375,117.5882797241211,21011.255859375
237,relu,"[2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 19, 21]",20050.099609375,111.9218521118164,20050.099609375
238,relu,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 17, 18, 20, 22]",10483.306640625,74.43658447265625,10483.306640625
239,relu,"[0, 1, 2, 3, 4, 11, 13, 14, 15, 17, 18, 19, 20, 22, 23]",14563.14453125,91.95430755615234,14563.14453125
240,relu,"[1, 2, 4, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 21]",15228.89453125,97.26986694335938,15228.89453125
241,relu,"[0, 4, 6, 9, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23]",9475.7333984375,67.60841369628906,9475.7333984375
242,relu,"[0, 2, 3, 5, 6, 8, 9, 10, 12, 14, 15, 17, 20, 21, 23]",19154.919921875,112.87337493896484,19154.919921875
243,relu,"[0, 3, 4, 6, 8, 9, 10, 12, 13, 14, 17, 19, 21, 22, 23]",11547.421875,77.78287506103516,11547.421875
244,relu,"[0, 1, 2, 6, 8, 9, 13, 14, 15, 16, 17, 18, 20, 21, 23]",9945.0751953125,71.91275024414062,9945.0751953125
245,relu,"[0, 1, 2, 6, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 22]",11782.0146484375,77.19915008544922,11782.0146484375
246,relu,"[0, 5, 6, 7, 8, 10, 12, 14, 15, 16, 18, 19, 20, 21, 22]",12695.21875,83.834228515625,12695.21875
247,relu,"[0, 1, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 19, 20, 23]",20249.408203125,115.66315460205078,20249.41015625
248,relu,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 15, 16, 17, 19, 20]",18016.1875,105.50726318359375,18016.1875
249,relu,"[2, 3, 4, 6, 9, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23]",22306.14453125,122.22538757324219,22306.14453125
250,relu,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 17, 18, 19, 21, 23]",20501.3515625,120.70767211914062,20501.3515625
251,relu,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 20, 22]",12527.13671875,83.15145874023438,12527.13671875
252,relu,"[0, 1, 3, 4, 5, 7, 8, 9, 12, 13, 14, 15, 17, 18, 19, 20, 22, 23]",11422.60546875,76.43621063232422,11422.60546875
253,relu,"[0, 2, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]",20236.546875,119.23812866210938,20236.546875
254,relu,"[1, 2, 5, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",12913.53125,79.47513580322266,12913.53125
255,relu,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 13, 14, 15, 18, 19, 20, 22, 23]",12734.5498046875,84.86730194091797,12734.5498046875
256,relu,"[2, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23]",22333.4375,121.58234405517578,22333.4375
257,relu,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 12, 15, 16, 18, 19, 20, 21, 22, 23]",12423.513671875,78.53617095947266,12423.513671875
258,relu,"[0, 1, 2, 3, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 20, 21, 22, 23]",16968.044921875,100.49002838134766,16968.044921875
259,relu,"[0, 1, 2, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23]",22545.921875,121.06234741210938,22545.921875
260,relu,"[0, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23]",13130.3818359375,85.58125305175781,13130.3818359375
261,relu,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 17, 20, 21, 22, 23]",12576.3173828125,80.7717056274414,12576.3173828125
262,relu,"[0, 1, 2, 3, 4, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23]",11156.970703125,75.56430053710938,11156.970703125
263,relu,"[0, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]",12123.3408203125,80.15135192871094,12123.3408203125
264,relu,"[0, 1, 3, 4, 5, 6, 7, 9, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22]",15931.9833984375,96.31771850585938,15931.9833984375
265,relu,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 21, 22, 23]",11563.5634765625,84.17601013183594,11563.5634765625
266,relu,"[1, 3, 4, 5, 6, 7, 9, 10, 11, 13, 15, 16, 18, 19, 20, 21, 22, 23]",16502.16015625,98.41654968261719,16502.16015625
267,relu,"[0, 1, 2, 3, 4, 5, 8, 9, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22]",18941.11328125,112.97866821289062,18941.111328125
268,relu,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 18, 19, 20, 21, 23]",19641.42578125,114.5113296508789,19641.42578125
269,relu,"[0, 3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23]",11394.1787109375,78.10563659667969,11394.1767578125
270,relu,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 17, 18, 19, 20, 21, 23]",12631.4287109375,88.43888092041016,12631.4287109375
271,relu,"[1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23]",16486.05078125,102.29354095458984,16486.05078125
272,relu,"[0, 2, 3, 4, 6, 8, 10, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]",9898.2734375,69.83280181884766,9898.2734375
273,relu,"[0, 1, 2, 3, 5, 7, 9, 10, 11, 13, 14, 16, 17, 18, 20, 21, 22, 23]",18555.8125,115.52717590332031,18555.8125
274,relu,"[0, 1, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 23]",12647.775390625,81.42552185058594,12647.775390625
275,relu,"[0, 1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 17, 18, 19, 20, 21, 22, 23]",11611.78515625,75.802734375,11611.78515625
276,relu,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 18, 19, 21, 22, 23]",20687.724609375,116.9070053100586,20687.724609375
277,relu,"[1, 2, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]",12106.1806640625,78.26045227050781,12106.1806640625
278,relu,"[3, 4, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24704.169921875,129.42967224121094,24704.169921875
279,relu,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 21, 22, 23]",17586.05078125,103.27588653564453,17586.048828125
280,relu,"[0, 1, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23]",16313.4814453125,100.29882049560547,16313.4814453125
