,Activation,Channels,Loss,Mae,Mse
97,relu,"[1, 2, 5, 8, 10, 12]",117.89228057861328,1.830448031425476,117.89226531982422
98,relu,"[0, 5, 6, 10, 11, 13]",136.3405303955078,5.769414901733398,136.3405303955078
99,relu,"[8, 12, 16, 18, 21, 22]",49.27730941772461,2.8318042755126953,49.27730941772461
100,relu,"[0, 2, 5, 8, 10, 11, 18, 19, 21]",128.01983642578125,2.2427432537078857,128.01983642578125
101,relu,"[4, 7, 8, 11, 15, 18, 19, 20, 23]",57.14535140991211,2.049508571624756,57.14535903930664
102,relu,"[0, 3, 6, 10, 13, 14, 15, 19, 23]",101.8510971069336,2.681492567062378,101.8510971069336
103,relu,"[1, 2, 10, 12, 15, 16, 17, 21, 22]",95.41183471679688,2.0501046180725098,95.41183471679688
104,relu,"[2, 5, 6, 8, 9, 12, 14, 18, 22]",75.30435180664062,2.451652765274048,75.30435180664062
105,relu,"[2, 6, 8, 9, 12, 15, 18, 20, 22]",35.03528594970703,1.7846267223358154,35.03528594970703
106,relu,"[2, 3, 4, 5, 6, 13, 15, 18, 21]",95.25738525390625,2.501368522644043,95.25738525390625
107,relu,"[1, 7, 9, 12, 17, 18, 20, 22, 23]",57.928367614746094,2.4238967895507812,57.928367614746094
108,relu,"[3, 4, 8, 12, 13, 15, 17, 19, 23]",99.695068359375,2.231597423553467,99.695068359375
109,relu,"[2, 3, 7, 9, 11, 16, 17, 18, 22]",106.42538452148438,3.443225860595703,106.42538452148438
110,relu,"[1, 2, 5, 6, 7, 10, 13, 19, 20]",104.77964782714844,1.9315032958984375,104.77964782714844
111,relu,"[5, 7, 8, 9, 12, 14, 16, 17, 21]",98.2529067993164,1.6458313465118408,98.2529067993164
112,relu,"[3, 4, 11, 12, 13, 17, 19, 21, 22]",99.26889038085938,1.8368332386016846,99.26889038085938
113,relu,"[1, 5, 6, 7, 12, 14, 16, 21, 22]",109.67144775390625,2.488708019256592,109.67144775390625
114,relu,"[0, 1, 5, 9, 10, 11, 15, 17, 21]",118.54635620117188,3.3018901348114014,118.54635620117188
115,relu,"[4, 5, 7, 13, 15, 17, 18, 19, 21]",102.78038024902344,1.8302099704742432,102.7803726196289
116,relu,"[2, 4, 8, 12, 15, 19, 20, 21, 23]",95.96762084960938,1.781059980392456,95.96762084960938
117,relu,"[4, 6, 9, 10, 12, 13, 17, 20, 21]",98.0621109008789,1.7496346235275269,98.0621109008789
118,relu,"[3, 5, 6, 9, 10, 11, 12, 16, 22]",127.03265380859375,3.620480537414551,127.03265380859375
119,relu,"[0, 1, 2, 3, 6, 14, 19, 20, 23]",96.62879943847656,2.0293681621551514,96.62879943847656
120,relu,"[0, 1, 9, 11, 12, 15, 20, 21, 23]",99.719970703125,3.4431519508361816,99.719970703125
121,relu,"[1, 2, 4, 8, 9, 10, 13, 15, 18]",91.35718536376953,2.5046520233154297,91.35718536376953
122,relu,"[0, 2, 5, 7, 9, 16, 19, 20, 23]",114.12657928466797,3.8469645977020264,114.12657928466797
123,relu,"[3, 4, 6, 10, 11, 12, 13, 16, 22]",99.87458038330078,1.7985998392105103,99.87458038330078
124,relu,"[0, 3, 4, 6, 8, 13, 15, 20, 21]",109.37590026855469,2.399411678314209,109.37590026855469
125,relu,"[1, 2, 4, 8, 10, 13, 15, 21, 23]",128.7413787841797,3.904698133468628,128.7413787841797
126,relu,"[0, 5, 6, 7, 10, 15, 20, 21, 22]",96.08873748779297,3.404860734939575,96.08873748779297
127,relu,"[2, 3, 7, 9, 12, 15, 17, 21, 22]",85.21353149414062,1.6963049173355103,85.21353149414062
128,relu,"[2, 3, 9, 11, 13, 14, 17, 18, 21]",100.32627868652344,2.558772087097168,100.32627868652344
129,relu,"[0, 3, 5, 10, 15, 18, 19, 21, 22]",77.30622100830078,1.9406300783157349,77.30622100830078
130,relu,"[0, 5, 7, 10, 12, 15, 16, 17, 20]",96.66815185546875,2.011516809463501,96.66815185546875
131,relu,"[0, 3, 7, 8, 10, 11, 12, 17, 23]",114.903076171875,2.1999332904815674,114.903076171875
132,relu,"[1, 5, 7, 12, 17, 18, 19, 21, 22]",70.23680114746094,1.912156581878662,70.23680114746094
133,relu,"[2, 6, 7, 8, 10, 11, 12, 17, 18]",96.933349609375,2.778841733932495,96.933349609375
134,relu,"[3, 4, 6, 7, 8, 12, 17, 18, 22]",62.7188606262207,2.570941209793091,62.7188606262207
135,relu,"[0, 3, 4, 9, 11, 16, 18, 19, 22]",65.67695617675781,2.582016706466675,65.67694854736328
136,relu,"[0, 2, 3, 6, 7, 8, 10, 15, 18]",79.51693725585938,2.4104902744293213,79.51693725585938
