,Activation,Channels,Loss,Mae,Mse
218,relu,[10  0 19  9  6 12 15  7  8 17  5 14 11 16  1],247.7410888671875,247.7410888671875,3.188969612121582
219,relu,[ 0  8 19 12  7  4 11 23 22  5 15 14 13 10  2],117.69437408447266,117.69437408447266,3.4413654804229736
220,relu,[22 19  4  3 14 23  5  2  7  8 18 15  6 12 13],107.0456314086914,107.0456314086914,3.894854784011841
221,relu,[ 1 13 21  5  2  8 23 22  6 20  0 16 10  7 17],247.2441864013672,247.2441864013672,4.253055572509766
222,relu,[17 16  3  4 12 18 13 15 14  1  6 20 21  9 19],97.07398223876953,97.07398223876953,2.9053823947906494
223,relu,[18  0 12 11 22  6  1  2  5 17  7  8 16 19  3],106.09010314941406,106.09010314941406,2.411860704421997
224,relu,[ 0 21  6 13 19 12  7  9  8  5  1 18 15  3 16],101.71002960205078,101.71002960205078,2.3455469608306885
225,relu,[22  3 12 17 13 23  2  8 11  5 16  9 20  4 21],173.46334838867188,173.46334838867188,4.369748115539551
226,relu,[19 18 13 10 23 12 22 15 14  2  8 16  6 21  3],92.68521881103516,92.68521881103516,2.9417426586151123
227,relu,[14 20  2  3 21 11 12 19  6  1  8 17 13  9 10],226.86302185058594,226.86302185058594,4.708964824676514
228,relu,[13  0 23  6 18 20  9 16 14  1  3  2  7 21  4],99.99301147460938,99.99299621582031,2.5160071849823
229,relu,[12 18  6  4 14 15  3  2  8 10 19 17 13 23 22],141.87762451171875,141.87762451171875,4.053283214569092
230,relu,[18  0  6  5 17 21  4  9 23 10  7 14 22  3 13],143.2457275390625,143.2457275390625,5.193051815032959
231,relu,[ 8 14 18 15  5  2 13  7 20  0  1  9 19 23 21],101.2070541381836,101.2070541381836,3.129227638244629
232,relu,[21 10  8  9 16 20 19 12  6  7 14  4 11 23 15],213.50140380859375,213.50140380859375,2.696077585220337
233,relu,[18  7 19 11 15  0  6 22 17  9  8  3 10 21 20],188.78912353515625,188.7891082763672,4.147336483001709
234,relu,[ 0 21 22 11  8  2  4  5 10 17  7  3  1 14 20],175.4984588623047,175.4984588623047,4.051965236663818
235,relu,[ 7 20 14  1  5 12 11 10 18 22 23  9  4 19 15],107.16157531738281,107.16157531738281,2.6927595138549805
236,relu,[ 5  3  2 23 15  0 11 22 20 18 13 14  4 19 21],104.68629455566406,104.68628692626953,2.5916805267333984
237,relu,[11 10  6 19  2 13 15 12 21  8 16 14  4  5  7],112.06061553955078,112.06061553955078,2.3034188747406006
238,relu,[ 1 18 14  7 22 15  9  8 20  4 10  6 17  5  3],111.02542877197266,111.02542877197266,3.039170026779175
239,relu,[ 2 19 18  1 22 15 11  3 14 17 20  0  4 23 13],96.51782989501953,96.51782989501953,1.7657018899917603
